Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.14-192.168.10.3-53878-53-17,192.168.10.14,53878,192.168.10.3,53,17,06/07/2017 03:09:47 PM,180,2,2,82.0,210.0,41.0,41.0,41.0,0.0,105.0,105.0,105.0,0.0,1622222.222222222,22222.222222222223,60.0,96.99484522385713,172.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16,16,11111.111111111111,11111.111111111111,41.0,105.0,73.0,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,73.0,41.0,105.0,0,0,0,0,0,0,0,20,0,52,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61590-53-17,192.168.10.3,61590,192.168.10.1,53,17,06/07/2017 03:12:07 PM,59689,1,1,46.0,101.0,46.0,46.0,46.0,0.0,101.0,101.0,101.0,0.0,2462.7653336460653,33.50701134212334,59689.0,0.0,59689.0,59689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.75350567106167,16.75350567106167,46.0,101.0,73.5,38.890872965260115,1512.5,0,0,0,0,0,0,0,0,1.0,73.5,46.0,101.0,0,0,0,0,0,0,0,23,0,50,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61608-53-17,192.168.10.3,61608,192.168.10.1,53,17,06/07/2017 03:09:49 PM,24104,1,1,71.0,153.0,71.0,71.0,71.0,0.0,153.0,153.0,153.0,0.0,9293.063391968139,82.9737802854298,24104.0,0.0,24104.0,24104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,41.4868901427149,41.4868901427149,71.0,153.0,112.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,112.0,71.0,153.0,0,0,0,0,0,0,0,35,0,76,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61187-53-17,192.168.10.3,61187,192.168.10.1,53,17,06/07/2017 03:00:33 PM,34263,1,1,52.0,180.0,52.0,52.0,52.0,0.0,180.0,180.0,180.0,0.0,6771.152555234509,58.37200478650439,34263.0,0.0,34263.0,34263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,29.186002393252195,29.186002393252195,52.0,180.0,116.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,116.0,52.0,180.0,0,0,0,0,0,0,0,26,0,90,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61887-53-17,192.168.10.3,61887,192.168.10.1,53,17,06/07/2017 02:58:08 PM,49081,1,1,57.0,203.0,57.0,57.0,57.0,0.0,203.0,203.0,203.0,0.0,5297.365579348424,40.74896599498788,49081.0,0.0,49081.0,49081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.37448299749394,20.37448299749394,57.0,203.0,130.0,103.23759005323593,10658.0,0,0,0,0,0,0,0,0,1.0,130.0,57.0,203.0,0,0,0,0,0,0,0,28,0,101,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61980-53-17,192.168.10.3,61980,192.168.10.1,53,17,06/07/2017 03:09:51 PM,48472,1,1,86.0,168.0,86.0,86.0,86.0,0.0,168.0,168.0,168.0,0.0,5240.138636738736,41.2609341475491,48472.0,0.0,48472.0,48472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.63046707377455,20.63046707377455,86.0,168.0,127.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,127.0,86.0,168.0,0,0,0,0,0,0,0,43,0,84,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60791-53-17,192.168.10.3,60791,192.168.10.1,53,17,06/07/2017 02:55:17 PM,96733,1,1,56.0,172.0,56.0,56.0,56.0,0.0,172.0,172.0,172.0,0.0,2357.00329773707,20.675467524009388,96733.0,0.0,96733.0,96733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.337733762004694,10.337733762004694,56.0,172.0,114.0,82.02438661763951,6728.0,0,0,0,0,0,0,0,0,1.0,114.0,56.0,172.0,0,0,0,0,0,0,0,28,0,86,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61180-53-17,192.168.10.3,61180,192.168.10.1,53,17,06/07/2017 03:09:47 PM,162931,1,1,45.0,216.0,45.0,45.0,45.0,0.0,216.0,216.0,216.0,0.0,1601.9051009322966,12.275134873044419,162931.0,0.0,162931.0,162931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.137567436522209,6.137567436522209,45.0,216.0,130.5,120.91525958289962,14620.5,0,0,0,0,0,0,0,0,1.0,130.5,45.0,216.0,0,0,0,0,0,0,0,22,0,108,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60720-53-17,192.168.10.3,60720,192.168.10.1,53,17,06/07/2017 03:09:52 PM,23868,1,1,44.0,261.0,44.0,44.0,44.0,0.0,261.0,261.0,261.0,0.0,12778.61571979219,83.79420144126027,23868.0,0.0,23868.0,23868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,41.897100720630135,41.897100720630135,44.0,261.0,152.5,153.4421715174808,23544.5,0,0,0,0,0,0,0,0,1.0,152.5,44.0,261.0,0,0,0,0,0,0,0,22,0,130,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60487-53-17,192.168.10.3,60487,192.168.10.1,53,17,06/07/2017 02:53:12 PM,48472,1,1,47.0,390.0,47.0,47.0,47.0,0.0,390.0,390.0,390.0,0.0,9015.514111239478,41.2609341475491,48472.0,0.0,48472.0,48472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.63046707377455,20.63046707377455,47.0,390.0,218.5,242.5376259469858,58824.5,0,0,0,0,0,0,0,0,1.0,218.5,47.0,390.0,0,0,0,0,0,0,0,23,0,195,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-61411-53-17,192.168.10.14,61411,192.168.10.3,53,17,06/07/2017 02:23:57 PM,168,2,2,66.0,130.0,33.0,33.0,33.0,0.0,65.0,65.0,65.0,0.0,1166666.6666666667,23809.52380952381,56.0,91.7986928011505,162.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,16,16,11904.761904761905,11904.761904761905,33.0,65.0,49.0,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,0,0,0,0,0,0,0,16,0,32,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60394-53-17,192.168.10.3,60394,192.168.10.1,53,17,06/07/2017 03:03:05 PM,47818,1,1,92.0,170.0,92.0,92.0,92.0,0.0,170.0,170.0,170.0,0.0,5479.108285582835,41.82525408841859,47818.0,0.0,47818.0,47818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.912627044209295,20.912627044209295,92.0,170.0,131.0,55.154328932550705,3042.0,0,0,0,0,0,0,0,0,1.0,131.0,92.0,170.0,0,0,0,0,0,0,0,46,0,85,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60847-53-17,192.168.10.3,60847,192.168.10.1,53,17,06/07/2017 02:41:37 PM,31505,1,1,48.0,88.0,48.0,48.0,48.0,0.0,88.0,88.0,88.0,0.0,4316.775115061102,63.48198698619267,31505.0,0.0,31505.0,31505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.740993493096337,31.740993493096337,48.0,88.0,68.0,28.284271247461902,800.0,0,0,0,0,0,0,0,0,1.0,68.0,48.0,88.0,0,0,0,0,0,0,0,24,0,44,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-49383-53-17,192.168.10.14,49383,192.168.10.3,53,17,06/07/2017 03:09:47 PM,23749,2,2,66.0,222.0,33.0,33.0,33.0,0.0,111.0,111.0,111.0,0.0,12126.826392690218,168.4281443429197,7916.333333333334,13665.610719369015,23696.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16,16,84.21407217145985,84.21407217145985,33.0,111.0,72.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,1.0,72.0,33.0,111.0,0,0,0,0,0,0,0,16,0,55,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61067-53-17,192.168.10.3,61067,192.168.10.1,53,17,06/07/2017 02:54:01 PM,51289,1,1,47.0,75.0,47.0,47.0,47.0,0.0,75.0,75.0,75.0,0.0,2378.677689173117,38.994716215952735,51289.0,0.0,51289.0,51289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19.497358107976368,19.497358107976368,47.0,75.0,61.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,61.0,47.0,75.0,0,0,0,0,0,0,0,23,0,37,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60056-53-17,192.168.10.3,60056,192.168.10.1,53,17,06/07/2017 02:41:50 PM,60491,1,1,53.0,104.0,53.0,53.0,53.0,0.0,104.0,104.0,104.0,0.0,2595.4274189548855,33.062769668215104,60491.0,0.0,60491.0,60491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.531384834107552,16.531384834107552,53.0,104.0,78.5,36.062445840513924,1300.5,0,0,0,0,0,0,0,0,1.0,78.5,53.0,104.0,0,0,0,0,0,0,0,26,0,52,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-57498-53-17,192.168.10.14,57498,192.168.10.3,53,17,06/07/2017 03:09:47 PM,237505,4,2,148.0,284.0,37.0,37.0,37.0,0.0,142.0,142.0,142.0,0.0,1818.9090755984084,25.262626049977897,47501.0,90230.43060132208,207210.0,3.0,30292.0,10097.333333333332,17406.821948113717,30197.0,47.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,16,16.841750699985266,8.420875349992633,37.0,142.0,72.0,54.22176684690383,2940.0,0,0,0,0,0,0,0,0,0.5,72.0,37.0,142.0,148,4,4885,0,0,0,0,24,0,47,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61615-53-17,192.168.10.3,61615,192.168.10.1,53,17,06/07/2017 03:15:12 PM,82743,1,1,43.0,282.0,43.0,43.0,43.0,0.0,282.0,282.0,282.0,0.0,3927.824710247393,24.171228986137802,82743.0,0.0,82743.0,82743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.085614493068901,12.085614493068901,43.0,282.0,162.5,168.99852070358486,28560.5,0,0,0,0,0,0,0,0,1.0,162.5,43.0,282.0,0,0,0,0,0,0,0,21,0,141,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60443-53-17,192.168.10.3,60443,192.168.10.1,53,17,06/07/2017 02:39:19 PM,90788,1,1,47.0,147.0,47.0,47.0,47.0,0.0,147.0,147.0,147.0,0.0,2136.846279243953,22.029343084989208,90788.0,0.0,90788.0,90788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.014671542494604,11.014671542494604,47.0,147.0,97.0,70.71067811865476,5000.0,0,0,0,0,0,0,0,0,1.0,97.0,47.0,147.0,0,0,0,0,0,0,0,23,0,73,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61214-53-17,192.168.10.3,61214,192.168.10.1,53,17,06/07/2017 02:18:36 PM,78481,1,1,79.0,127.0,79.0,79.0,79.0,0.0,127.0,127.0,127.0,0.0,2624.83913303857,25.48387507804437,78481.0,0.0,78481.0,78481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.741937539022185,12.741937539022185,79.0,127.0,103.0,33.94112549695428,1152.0,0,0,0,0,0,0,0,0,1.0,103.0,79.0,127.0,0,0,0,0,0,0,0,39,0,63,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61221-53-17,192.168.10.3,61221,192.168.10.1,53,17,06/07/2017 02:50:12 PM,56821803,2,2,94.0,306.0,54.0,40.0,47.0,9.899494936611665,179.0,127.0,153.0,36.76955262170047,7.039551349681741,0.07039551349681741,1.8940601E7,3.2660263432601687E7,5.6653359E7,23226.0,5.6676585E7,5.6676585E7,0.0,5.6676585E7,5.6676585E7,5.6798577E7,5.6798577E7,0.0,5.6798577E7,5.6798577E7,0,0,0,0,16,16,0.03519775674840871,0.03519775674840871,40.0,179.0,100.0,65.02819901140326,4228.666666666667,0,0,0,0,0,0,0,0,1.0,100.0,47.0,153.0,0,0,0,0,0,0,0,23,0,76,0,0,1,8,23226.0,0.0,23226.0,23226.0,5.6653359E7,0.0,5.6653359E7,5.6653359E7,BENIGN
192.168.10.3-192.168.10.1-61699-53-17,192.168.10.3,61699,192.168.10.1,53,17,06/07/2017 02:33:50 PM,37832,1,1,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,2431.8037640093044,52.865299217593574,37832.0,0.0,37832.0,37832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,26.432649608796787,26.432649608796787,38.0,54.0,46.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,46.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61307-53-17,192.168.10.3,61307,192.168.10.1,53,17,06/07/2017 03:09:50 PM,70940,1,1,46.0,84.0,46.0,46.0,46.0,0.0,84.0,84.0,84.0,0.0,1832.534536227798,28.192839018889202,70940.0,0.0,70940.0,70940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.096419509444601,14.096419509444601,46.0,84.0,65.0,26.870057685088806,722.0,0,0,0,0,0,0,0,0,1.0,65.0,46.0,84.0,0,0,0,0,0,0,0,23,0,42,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-55092-80-6,172.16.0.1,55092,192.168.10.50,80,6,06/07/2017 02:32:59 PM,5534705,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084068617929953,1106941.0,2474150.5356643116,5532836.0,140.0,5534705.0,1844901.6666666665,3193844.820301126,5532836.0,904.0,5533850.0,5533850.0,0.0,5533850.0,5533850.0,0,0,0,0,136,72,0.7227124119533019,0.36135620597665097,0.0,0.0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,227,0,32,904.0,0.0,904.0,904.0,5532836.0,0.0,5532836.0,5532836.0,Web Attack - Brute Force - Attempted
192.168.10.3-192.168.10.1-60144-53-17,192.168.10.3,60144,192.168.10.1,53,17,06/07/2017 03:06:52 PM,46807,1,1,46.0,233.0,46.0,46.0,46.0,0.0,233.0,233.0,233.0,0.0,5960.646911786698,42.72865169739569,46807.0,0.0,46807.0,46807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.364325848697845,21.364325848697845,46.0,233.0,139.5,132.22896808188437,17484.5,0,0,0,0,0,0,0,0,1.0,139.5,46.0,233.0,0,0,0,0,0,0,0,23,0,116,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-54779-53-17,192.168.10.14,54779,192.168.10.3,53,17,06/07/2017 02:23:53 PM,151,2,2,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,1377483.443708609,26490.06622516556,50.33333333333333,81.98373822492687,145.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,16,16,13245.03311258278,13245.03311258278,44.0,60.0,52.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,52.0,44.0,60.0,0,0,0,0,0,0,0,22,0,30,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62097-53-17,192.168.10.3,62097,192.168.10.1,53,17,06/07/2017 02:47:35 PM,23768,1,1,49.0,65.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,4796.364860316392,84.14675193537529,23768.0,0.0,23768.0,23768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.073375967687646,42.073375967687646,49.0,65.0,57.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,57.0,49.0,65.0,0,0,0,0,0,0,0,24,0,32,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61995-53-17,192.168.10.3,61995,192.168.10.1,53,17,06/07/2017 03:14:55 PM,46802,1,1,64.0,117.0,64.0,64.0,64.0,0.0,117.0,117.0,117.0,0.0,3867.3560958933376,42.73321652920815,46802.0,0.0,46802.0,46802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.366608264604075,21.366608264604075,64.0,117.0,90.5,37.476659402887016,1404.5,0,0,0,0,0,0,0,0,1.0,90.5,64.0,117.0,0,0,0,0,0,0,0,32,0,58,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-61627-53-17,192.168.10.14,61627,192.168.10.3,53,17,06/07/2017 03:09:51 PM,46464,4,2,112.0,236.0,28.0,28.0,28.0,0.0,118.0,118.0,118.0,0.0,7489.669421487603,129.13223140495867,9292.8,16799.41995129594,38759.0,3.0,38819.0,12939.666666666668,22360.20582046,38759.0,12.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,16,86.08815426997245,43.044077134986225,28.0,118.0,58.0,46.475800154489,2160.0,0,0,0,0,0,0,0,0,0.5,58.0,28.0,118.0,112,4,2885,0,0,0,0,18,0,39,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61248-53-17,192.168.10.3,61248,192.168.10.1,53,17,06/07/2017 03:03:54 PM,23882,1,1,74.0,202.0,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,11556.82103676409,83.74507997655138,23882.0,0.0,23882.0,23882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,41.87253998827569,41.87253998827569,74.0,202.0,138.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,138.0,74.0,202.0,0,0,0,0,0,0,0,37,0,101,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60458-53-17,192.168.10.3,60458,192.168.10.1,53,17,06/07/2017 03:11:35 PM,77467,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,1523.2292460015233,25.817444847483447,77467.0,0.0,77467.0,77467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.908722423741724,12.908722423741724,51.0,67.0,59.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61673-53-17,192.168.10.3,61673,192.168.10.1,53,17,06/07/2017 03:11:44 PM,103131,1,1,48.0,147.0,48.0,48.0,48.0,0.0,147.0,147.0,147.0,0.0,1890.7990807807546,19.392811084930816,103131.0,0.0,103131.0,103131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.696405542465408,9.696405542465408,48.0,147.0,97.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,97.5,48.0,147.0,0,0,0,0,0,0,0,24,0,73,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60346-53-17,192.168.10.3,60346,192.168.10.1,53,17,06/07/2017 03:11:53 PM,60312,1,1,46.0,78.0,46.0,46.0,46.0,0.0,78.0,78.0,78.0,0.0,2055.9755935800504,33.160896670645975,60312.0,0.0,60312.0,60312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.580448335322988,16.580448335322988,46.0,78.0,62.0,22.627416997969522,512.0,0,0,0,0,0,0,0,0,1.0,62.0,46.0,78.0,0,0,0,0,0,0,0,23,0,39,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-192.168.10.3-59206-53-17,192.168.10.14,59206,192.168.10.3,53,17,06/07/2017 03:04:25 PM,48794,4,2,236.0,282.0,59.0,59.0,59.0,0.0,141.0,141.0,141.0,0.0,10616.05935155962,122.9659384350535,9758.8,14255.89866336037,31488.0,3.0,31495.0,10498.333333333332,18177.584557177375,31488.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,32,16,81.97729229003566,40.98864614501783,59.0,141.0,86.33333333333334,42.34461791853442,1793.0666666666664,0,0,0,0,0,0,0,0,0.5,86.33333333333333,59.0,141.0,236,4,7493,0,0,0,0,39,0,47,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60062-53-17,192.168.10.3,60062,192.168.10.1,53,17,06/07/2017 02:53:14 PM,71184,1,1,43.0,93.0,43.0,43.0,43.0,0.0,93.0,93.0,93.0,0.0,1910.5416947628682,28.09620139357159,71184.0,0.0,71184.0,71184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.048100696785795,14.048100696785795,43.0,93.0,68.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,68.0,43.0,93.0,0,0,0,0,0,0,0,21,0,46,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62243-53-17,192.168.10.3,62243,192.168.10.1,53,17,06/07/2017 02:41:33 PM,10276440,2,2,101.0,213.0,60.0,41.0,50.5,13.435028842544403,119.0,94.0,106.5,17.67766952966369,30.555328498974355,0.3892398534901192,3425480.0,5906156.807481749,1.0245301E7,758.0,1.0246059E7,1.0246059E7,0.0,1.0246059E7,1.0246059E7,1.0275682E7,1.0275682E7,0.0,1.0275682E7,1.0275682E7,0,0,0,0,16,16,0.1946199267450596,0.1946199267450596,41.0,119.0,78.5,34.78026260203719,1209.6666666666667,0,0,0,0,0,0,0,0,1.0,78.5,50.5,106.5,0,0,0,0,0,0,0,25,0,53,0,0,1,8,758.0,0.0,758.0,758.0,1.0245301E7,0.0,1.0245301E7,1.0245301E7,BENIGN
192.168.10.3-192.168.10.1-60838-53-17,192.168.10.3,60838,192.168.10.1,53,17,06/07/2017 03:08:09 PM,140371,1,1,42.0,213.0,42.0,42.0,42.0,0.0,213.0,213.0,213.0,0.0,1816.6145428899133,14.247957199136573,140371.0,0.0,140371.0,140371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.123978599568287,7.123978599568287,42.0,213.0,127.5,120.91525958289962,14620.5,0,0,0,0,0,0,0,0,1.0,127.5,42.0,213.0,0,0,0,0,0,0,0,21,0,106,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60455-53-17,192.168.10.3,60455,192.168.10.1,53,17,06/07/2017 03:04:21 PM,23299,1,1,57.0,142.0,57.0,57.0,57.0,0.0,142.0,142.0,142.0,0.0,8541.139104682605,85.8405940169106,23299.0,0.0,23299.0,23299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.9202970084553,42.9202970084553,57.0,142.0,99.5,60.10407640085654,3612.5,0,0,0,0,0,0,0,0,1.0,99.5,57.0,142.0,0,0,0,0,0,0,0,28,0,71,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62245-53-17,192.168.10.3,62245,192.168.10.1,53,17,06/07/2017 03:15:11 PM,66214,1,1,51.0,83.0,51.0,51.0,51.0,0.0,83.0,83.0,83.0,0.0,2023.7412027667867,30.205092578608756,66214.0,0.0,66214.0,66214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15.102546289304378,15.102546289304378,51.0,83.0,67.0,22.627416997969522,512.0,0,0,0,0,0,0,0,0,1.0,67.0,51.0,83.0,0,0,0,0,0,0,0,25,0,41,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62296-53-17,192.168.10.3,62296,192.168.10.1,53,17,06/07/2017 02:56:54 PM,30549,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,3469.8353464925203,65.4685914432551,30549.0,0.0,30549.0,30549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.73429572162755,32.73429572162755,45.0,61.0,53.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61105-53-17,192.168.10.3,61105,192.168.10.1,53,17,06/07/2017 03:06:47 PM,159472,1,1,50.0,234.0,50.0,50.0,50.0,0.0,234.0,234.0,234.0,0.0,1780.8768937493728,12.541386575699809,159472.0,0.0,159472.0,159472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.270693287849904,6.270693287849904,50.0,234.0,142.0,130.10764773832474,16928.0,0,0,0,0,0,0,0,0,1.0,142.0,50.0,234.0,0,0,0,0,0,0,0,25,0,117,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60141-53-17,192.168.10.3,60141,192.168.10.1,53,17,06/07/2017 03:18:17 PM,60342,1,1,50.0,106.0,50.0,50.0,50.0,0.0,106.0,106.0,106.0,0.0,2585.2639952272048,33.14441019522057,60342.0,0.0,60342.0,60342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.572205097610286,16.572205097610286,50.0,106.0,78.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,78.0,50.0,106.0,0,0,0,0,0,0,0,25,0,53,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
